id,block,trials,c_elastic,c_inelastic,total_actions,trial_reward,ss_transition,num_tries,rewarded,Reward
60f346b11f71c731dbbd3dac,4,24,0.7,0.3,3,150,0,3,1,1
60f346b11f71c731dbbd3dac,4,25,0.7,0.3,3,150,0,3,1,1
60f346b11f71c731dbbd3dac,4,26,0.7,0.3,3,150,0,3,1,1
60f346b11f71c731dbbd3dac,4,27,0.7,0.3,3,150,0,3,1,1
60f346b11f71c731dbbd3dac,4,28,0.7,0.3,3,150,1,3,1,1
60f346b11f71c731dbbd3dac,4,29,0.7,0.3,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,1,0,0.34,0.33,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,1,1,0.34,0.33,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,1,2,0.34,0.33,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,1,3,0.34,0.33,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,1,4,0.34,0.33,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,1,5,0.34,0.33,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,1,6,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,7,0.34,0.33,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,1,8,0.34,0.33,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,1,9,0.34,0.33,0,150,1,0,1,1
546e8bc6fdf99b2bc7ebd029,1,10,0.34,0.33,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,1,11,0.34,0.33,0,150,1,0,1,1
546e8bc6fdf99b2bc7ebd029,1,12,0.34,0.33,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,1,13,0.34,0.33,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,1,14,0.34,0.33,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,1,15,0.34,0.33,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,1,16,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,17,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,18,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,19,0.34,0.33,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,1,20,0.34,0.33,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,1,21,0.34,0.33,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,1,22,0.34,0.33,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,1,23,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,24,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,25,0.34,0.33,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,1,26,0.34,0.33,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,1,27,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,28,0.34,0.33,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,1,29,0.34,0.33,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,2,0,0.3,0.7,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,2,1,0.3,0.7,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,2,2,0.3,0.7,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,2,3,0.3,0.7,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,2,4,0.3,0.7,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,2,5,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,6,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,7,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,8,0.3,0.7,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,2,9,0.3,0.7,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,2,10,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,11,0.3,0.7,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,2,12,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,13,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,14,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,15,0.3,0.7,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,2,16,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,17,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,18,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,19,0.3,0.7,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,2,20,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,21,0.3,0.7,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,2,22,0.3,0.7,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,2,23,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,24,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,25,0.3,0.7,1,150,1,1,1,1
546e8bc6fdf99b2bc7ebd029,2,26,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,2,27,0.3,0.7,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,2,28,0.3,0.7,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,2,29,0.3,0.7,1,150,0,1,1,1
546e8bc6fdf99b2bc7ebd029,3,0,0.6,0.3,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,3,1,0.6,0.3,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,3,2,0.6,0.3,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,3,3,0.6,0.3,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,3,4,0.6,0.3,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,3,5,0.6,0.3,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,3,6,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,7,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,8,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,9,0.6,0.3,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,3,10,0.6,0.3,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,3,11,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,12,0.6,0.3,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,3,13,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,14,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,15,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,16,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,17,0.6,0.3,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,3,18,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,19,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,20,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,21,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,22,0.6,0.3,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,3,23,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,24,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,25,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,3,26,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,27,0.6,0.3,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,3,28,0.6,0.3,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,3,29,0.6,0.3,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,4,0,0.5,0.1,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,4,1,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,2,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,3,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,4,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,5,0.5,0.1,1,0,0,1,0,0
546e8bc6fdf99b2bc7ebd029,4,6,0.5,0.1,2,150,1,2,1,1
546e8bc6fdf99b2bc7ebd029,4,7,0.5,0.1,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,4,8,0.5,0.1,2,150,0,2,1,1
546e8bc6fdf99b2bc7ebd029,4,9,0.5,0.1,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,4,10,0.5,0.1,2,0,0,2,0,0
546e8bc6fdf99b2bc7ebd029,4,11,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,12,0.5,0.1,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,4,13,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,14,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,15,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,16,0.5,0.1,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,4,17,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,18,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,19,0.5,0.1,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,4,20,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,21,0.5,0.1,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,4,22,0.5,0.1,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,4,23,0.5,0.1,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,4,24,0.5,0.1,0,150,1,0,1,1
546e8bc6fdf99b2bc7ebd029,4,25,0.5,0.1,0,0,0,0,0,0
546e8bc6fdf99b2bc7ebd029,4,26,0.5,0.1,3,150,1,3,1,1
546e8bc6fdf99b2bc7ebd029,4,27,0.5,0.1,3,0,0,3,0,0
546e8bc6fdf99b2bc7ebd029,4,28,0.5,0.1,3,150,0,3,1,1
546e8bc6fdf99b2bc7ebd029,4,29,0.5,0.1,3,150,0,3,1,1
6533a3d20be32bb486a79e22,1,0,0.34,0.33,3,150,0,3,1,1
6533a3d20be32bb486a79e22,1,1,0.34,0.33,3,0,0,3,0,0
6533a3d20be32bb486a79e22,1,2,0.34,0.33,3,0,0,3,0,0
6533a3d20be32bb486a79e22,1,3,0.34,0.33,3,150,1,3,1,1
6533a3d20be32bb486a79e22,1,4,0.34,0.33,3,150,0,3,1,1
6533a3d20be32bb486a79e22,1,5,0.34,0.33,3,0,0,3,0,0
6533a3d20be32bb486a79e22,1,6,0.34,0.33,3,150,1,3,1,1
6533a3d20be32bb486a79e22,1,7,0.34,0.33,1,0,0,1,0,0
6533a3d20be32bb486a79e22,1,8,0.34,0.33,2,150,0,2,1,1
6533a3d20be32bb486a79e22,1,9,0.34,0.33,2,0,0,2,0,0
6533a3d20be32bb486a79e22,1,10,0.34,0.33,2,150,0,2,1,1
6533a3d20be32bb486a79e22,1,11,0.34,0.33,2,0,0,2,0,0
6533a3d20be32bb486a79e22,1,12,0.34,0.33,2,0,0,2,0,0
6533a3d20be32bb486a79e22,1,13,0.34,0.33,2,0,0,2,0,0
6533a3d20be32bb486a79e22,1,14,0.34,0.33,1,150,1,1,1,1
6533a3d20be32bb486a79e22,1,15,0.34,0.33,1,150,0,1,1,1
6533a3d20be32bb486a79e22,1,16,0.34,0.33,1,150,1,1,1,1
6533a3d20be32bb486a79e22,1,17,0.34,0.33,1,0,0,1,0,0
6533a3d20be32bb486a79e22,1,18,0.34,0.33,1,0,0,1,0,0
6533a3d20be32bb486a79e22,1,19,0.34,0.33,0,0,0,0,0,0
6533a3d20be32bb486a79e22,1,20,0.34,0.33,1,0,0,1,0,0
6533a3d20be32bb486a79e22,1,21,0.34,0.33,3,150,1,3,1,1
6533a3d20be32bb486a79e22,1,22,0.34,0.33,3,0,0,3,0,0
6533a3d20be32bb486a79e22,1,23,0.34,0.33,2,150,0,2,1,1
6533a3d20be32bb486a79e22,1,24,0.34,0.33,1,0,0,1,0,0
6533a3d20be32bb486a79e22,1,25,0.34,0.33,0,0,0,0,0,0
6533a3d20be32bb486a79e22,1,26,0.34,0.33,2,150,1,2,1,1
6533a3d20be32bb486a79e22,1,27,0.34,0.33,3,0,0,3,0,0
6533a3d20be32bb486a79e22,1,28,0.34,0.33,2,150,0,2,1,1
6533a3d20be32bb486a79e22,1,29,0.34,0.33,2,150,0,2,1,1
6533a3d20be32bb486a79e22,2,0,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,1,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,2,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,3,0.1,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,2,4,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,5,0.1,0.4,1,0,0,1,0,0
6533a3d20be32bb486a79e22,2,6,0.1,0.4,2,150,1,2,1,1
6533a3d20be32bb486a79e22,2,7,0.1,0.4,2,150,0,2,1,1
6533a3d20be32bb486a79e22,2,8,0.1,0.4,2,0,0,2,0,0
6533a3d20be32bb486a79e22,2,9,0.1,0.4,2,0,0,2,0,0
6533a3d20be32bb486a79e22,2,10,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,11,0.1,0.4,1,150,1,1,1,1
6533a3d20be32bb486a79e22,2,12,0.1,0.4,1,0,0,1,0,0
6533a3d20be32bb486a79e22,2,13,0.1,0.4,2,0,0,2,0,0
6533a3d20be32bb486a79e22,2,14,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,15,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,16,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,17,0.1,0.4,0,150,1,0,1,1
6533a3d20be32bb486a79e22,2,18,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,19,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,20,0.1,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,2,21,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,22,0.1,0.4,3,0,0,3,0,0
6533a3d20be32bb486a79e22,2,23,0.1,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,2,24,0.1,0.4,2,0,0,2,0,0
6533a3d20be32bb486a79e22,2,25,0.1,0.4,1,150,1,1,1,1
6533a3d20be32bb486a79e22,2,26,0.1,0.4,1,150,0,1,1,1
6533a3d20be32bb486a79e22,2,27,0.1,0.4,1,0,0,1,0,0
6533a3d20be32bb486a79e22,2,28,0.1,0.4,1,150,0,1,1,1
6533a3d20be32bb486a79e22,2,29,0.1,0.4,1,0,0,1,0,0
6533a3d20be32bb486a79e22,3,0,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,1,0,0,3,150,1,3,1,1
6533a3d20be32bb486a79e22,3,2,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,3,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,4,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,5,0,0,0,150,1,0,1,1
6533a3d20be32bb486a79e22,3,6,0,0,1,0,0,1,0,0
6533a3d20be32bb486a79e22,3,7,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,8,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,9,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,10,0,0,2,0,0,2,0,0
6533a3d20be32bb486a79e22,3,11,0,0,1,0,0,1,0,0
6533a3d20be32bb486a79e22,3,12,0,0,0,150,1,0,1,1
6533a3d20be32bb486a79e22,3,13,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,14,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,15,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,16,0,0,1,0,0,1,0,0
6533a3d20be32bb486a79e22,3,17,0,0,3,150,1,3,1,1
6533a3d20be32bb486a79e22,3,18,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,19,0,0,2,0,0,2,0,0
6533a3d20be32bb486a79e22,3,20,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,21,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,22,0,0,1,0,0,1,0,0
6533a3d20be32bb486a79e22,3,23,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,24,0,0,0,150,1,0,1,1
6533a3d20be32bb486a79e22,3,25,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,26,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,3,27,0,0,3,150,1,3,1,1
6533a3d20be32bb486a79e22,3,28,0,0,3,0,0,3,0,0
6533a3d20be32bb486a79e22,3,29,0,0,0,0,0,0,0,0
6533a3d20be32bb486a79e22,4,0,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,1,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,2,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,3,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,4,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,5,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,6,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,7,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,8,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,9,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,10,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,11,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,12,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,13,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,14,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,15,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,16,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,17,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,18,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,19,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,20,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,21,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,22,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,23,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,24,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,25,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,26,0.6,0.4,3,150,1,3,1,1
6533a3d20be32bb486a79e22,4,27,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,28,0.6,0.4,3,150,0,3,1,1
6533a3d20be32bb486a79e22,4,29,0.6,0.4,3,150,0,3,1,1
5d8b32e664ac880018630273,1,0,0.34,0.33,3,150,1,3,1,1
5d8b32e664ac880018630273,1,1,0.34,0.33,3,0,0,3,0,0
5d8b32e664ac880018630273,1,2,0.34,0.33,3,150,0,3,1,1
5d8b32e664ac880018630273,1,3,0.34,0.33,3,0,0,3,0,0
5d8b32e664ac880018630273,1,4,0.34,0.33,3,150,0,3,1,1
5d8b32e664ac880018630273,1,5,0.34,0.33,1,150,1,1,1,1
5d8b32e664ac880018630273,1,6,0.34,0.33,1,150,0,1,1,1
5d8b32e664ac880018630273,1,7,0.34,0.33,1,0,0,1,0,0
5d8b32e664ac880018630273,1,8,0.34,0.33,1,0,0,1,0,0
5d8b32e664ac880018630273,1,9,0.34,0.33,2,0,0,2,0,0
5d8b32e664ac880018630273,1,10,0.34,0.33,3,0,0,3,0,0
5d8b32e664ac880018630273,1,11,0.34,0.33,3,0,0,3,0,0
5d8b32e664ac880018630273,1,12,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,13,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,14,0.34,0.33,0,150,1,0,1,1
5d8b32e664ac880018630273,1,15,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,16,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,17,0.34,0.33,0,150,1,0,1,1
5d8b32e664ac880018630273,1,18,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,19,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,20,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,21,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,22,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,23,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,24,0.34,0.33,0,150,1,0,1,1
5d8b32e664ac880018630273,1,25,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,26,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,27,0.34,0.33,0,150,1,0,1,1
5d8b32e664ac880018630273,1,28,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,1,29,0.34,0.33,0,0,0,0,0,0
5d8b32e664ac880018630273,2,0,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,1,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,2,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,3,0.8,0.2,3,150,1,3,1,1
5d8b32e664ac880018630273,2,4,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,5,0.8,0.2,1,150,1,1,1,1
5d8b32e664ac880018630273,2,6,0.8,0.2,1,0,0,1,0,0
5d8b32e664ac880018630273,2,7,0.8,0.2,1,0,0,1,0,0
5d8b32e664ac880018630273,2,8,0.8,0.2,2,0,0,2,0,0
5d8b32e664ac880018630273,2,9,0.8,0.2,2,150,0,2,1,1
5d8b32e664ac880018630273,2,10,0.8,0.2,2,150,0,2,1,1
5d8b32e664ac880018630273,2,11,0.8,0.2,2,0,0,2,0,0
5d8b32e664ac880018630273,2,12,0.8,0.2,3,150,1,3,1,1
5d8b32e664ac880018630273,2,13,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,14,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,15,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,16,0.8,0.2,3,150,1,3,1,1
5d8b32e664ac880018630273,2,17,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,18,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,19,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,20,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,21,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,22,0.8,0.2,3,150,1,3,1,1
5d8b32e664ac880018630273,2,23,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,24,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,25,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,26,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,27,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,2,28,0.8,0.2,3,150,1,3,1,1
5d8b32e664ac880018630273,2,29,0.8,0.2,3,150,0,3,1,1
5d8b32e664ac880018630273,3,0,0.2,0.5,3,150,0,3,1,1
5d8b32e664ac880018630273,3,1,0.2,0.5,3,0,0,3,0,0
5d8b32e664ac880018630273,3,2,0.2,0.5,3,150,0,3,1,1
5d8b32e664ac880018630273,3,3,0.2,0.5,3,150,0,3,1,1
5d8b32e664ac880018630273,3,4,0.2,0.5,3,150,1,3,1,1
5d8b32e664ac880018630273,3,5,0.2,0.5,1,0,0,1,0,0
5d8b32e664ac880018630273,3,6,0.2,0.5,2,0,0,2,0,0
5d8b32e664ac880018630273,3,7,0.2,0.5,2,150,1,2,1,1
5d8b32e664ac880018630273,3,8,0.2,0.5,2,150,0,2,1,1
5d8b32e664ac880018630273,3,9,0.2,0.5,2,150,0,2,1,1
5d8b32e664ac880018630273,3,10,0.2,0.5,2,150,0,2,1,1
5d8b32e664ac880018630273,3,11,0.2,0.5,2,150,1,2,1,1
5d8b32e664ac880018630273,3,12,0.2,0.5,1,150,0,1,1,1
5d8b32e664ac880018630273,3,13,0.2,0.5,1,150,0,1,1,1
5d8b32e664ac880018630273,3,14,0.2,0.5,1,0,0,1,0,0
5d8b32e664ac880018630273,3,15,0.2,0.5,2,150,1,2,1,1
5d8b32e664ac880018630273,3,16,0.2,0.5,2,150,0,2,1,1
5d8b32e664ac880018630273,3,17,0.2,0.5,2,0,0,2,0,0
5d8b32e664ac880018630273,3,18,0.2,0.5,2,150,0,2,1,1
5d8b32e664ac880018630273,3,19,0.2,0.5,2,0,0,2,0,0
5d8b32e664ac880018630273,3,20,0.2,0.5,2,0,0,2,0,0
5d8b32e664ac880018630273,3,21,0.2,0.5,3,0,0,3,0,0
5d8b32e664ac880018630273,3,22,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,23,0.2,0.5,0,150,1,0,1,1
5d8b32e664ac880018630273,3,24,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,25,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,26,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,27,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,28,0.2,0.5,0,0,0,0,0,0
5d8b32e664ac880018630273,3,29,0.2,0.5,0,150,1,0,1,1
5d8b32e664ac880018630273,4,0,0.6,0,3,0,0,3,0,0
5d8b32e664ac880018630273,4,1,0.6,0,3,0,0,3,0,0
5d8b32e664ac880018630273,4,2,0.6,0,3,150,1,3,1,1
5d8b32e664ac880018630273,4,3,0.6,0,3,150,0,3,1,1
5d8b32e664ac880018630273,4,4,0.6,0,3,150,0,3,1,1
5d8b32e664ac880018630273,4,5,0.6,0,1,0,0,1,0,0
5d8b32e664ac880018630273,4,6,0.6,0,2,0,0,2,0,0
5d8b32e664ac880018630273,4,7,0.6,0,3,150,1,3,1,1
